text_id,brand_id,brand_name,segment,country,source_type,page_name ,category,year_range,text,url,data_collected
breitling_038,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/superocean/superocean_automatic_42_my22,product_description,2022-present,"The Superocean Automatic 42 delivers Breitling’s modern interpretation of the classic dive watch through a bold and adventure-ready design. Crafted in stainless steel with a vibrant yellow rubber strap, the timepiece features a unidirectional ratcheted bezel, 300-meter water resistance, and the reliable self-winding Breitling 17 movement. Combining sporty styling with robust underwater performance, the watch is built for both active exploration and everyday wear.",https://www.breitling.com/in-en/watches/superocean/superocean-automatic-42-my22/A17375211B2S4/,2026-05-18
breitling_039,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/professional/endurance_pro_38mm,product_description,2020-present,"The Professional Endurance Pro 38 combines ultra-lightweight performance with a vibrant sports-focused design built for active lifestyles. Crafted from Breitlight® and paired with a pink rubber strap, the chronograph is powered by the thermocompensated Breitling 83 SuperQuartz™ movement for exceptional precision and durability. Featuring a bidirectional compass-scale bezel and bold athletic styling, the watch delivers high-performance functionality in a modern and energetic form.",https://www.breitling.com/in-en/watches/professional/endurance-pro-38mm/X83310D41B1S1/,2026-05-18
breitling_040,breitling,Breitling,luxury_watch,Switzerland,website_copy,watches/professional/emergency,product_description,2013-present,"The Professional Emergency is Breitling’s iconic multifunction instrument watch engineered for extreme adventure and survival situations. Crafted in lightweight titanium with a robust metal bracelet, the timepiece features dual analog and digital displays, a high-precision thermocompensated SuperQuartz™ movement, and advanced chronograph functionality. Designed with a bold 51 mm case, compass-scale bezel, and professional-grade performance capabilities, the watch represents Breitling’s pioneering spirit in aviation and emergency technology.",https://www.breitling.com/in-en/watches/professional/emergency/E76325221B1E1/,2026-05-18
breitling_041,breitling,Breitling,luxury_watch,Switzerland,website_copy,instagram/superocean_heriatge_campaign,advertisement_copy,2025-present,Want to be on island time? The Superocean Heritage takes you there.,https://www.instagram.com/p/DYS16lsAZwQ/,2026-05-18
breitling_042,breitling,Breitling,luxury_watch,Switzerland,website_copy,instagram/superocean_heriatge_b31_automatic_44,advertisement_copy,2025-present,Made for changing conditions on and off the water. The Superocean Heritage B31 Automatic 44 pairs 200 m water resistance with Breitling’s first exclusive three-hand manufacture movement.,https://www.instagram.com/p/DYF3uNSADT_/,2026-05-18
breitling_043,breitling,Breitling,luxury_watch,Switzerland,website_copy,instagram/superocean_heriatge_campaign,advertisement_copy,2025-present,"The winning watch. Superocean Heritage 36 in mint, worn by Stephanie Gilmore to take first place at the World Surf League.",https://www.instagram.com/p/DX9yMm0gMxB/?img_index=1,2026-05-18
breitling_044,breitling,Breitling,luxury_watch,Switzerland,website_copy,instagram/cosmonuate_space_story,advertisement_copy,2025-present,"The story of the Cosmonaute began in 1962, when Scott Carpenter orbited Earth wearing a custom Navitimer: destined to become the first Swiss wristwatch in space. It didn’t end there. From Mir to life aboard the International Space Station and today’s missions, the Cosmonaute has returned to orbit time and time again.",https://www.instagram.com/p/DXW_eCqDJ-H/,2026-05-18
breitling_045,breitling,Breitling,luxury_watch,Switzerland,website_copy,instagram/meteorite_dial_campaign,advertisement_copy,2025-present,"Born in space, worn on Earth. Born in space, worn on Earth.
The galaxy-blue meteorite dial reveals a raw Widmanstätten pattern, formed over millions of years, and never repeated. No two the same.",https://www.instagram.com/p/DXPM6NVDJY9/?img_index=1,2026-05-18
cartier_001,cartier,Cartier,luxury_watch,France,website_copy,santos_de_cartier,heritage_identity,historical_modern,"Precision of proportions, resistance, performance... beyond its iconic shape, the Santos de Cartier watch perpetuates the pioneering spirit of aviator Alberto Santos-Dumont.",https://www.cartier.com/en-us/watches/collections/santos-de-cartier/,2026-02-27
cartier_002,cartier,Cartier,luxury_watch,France,website_copy,quality_and_performace,technical_validation,modern,"Cartier watches must meet certain quality standards to ensure their precision and autonomy throughout their life. During the development phase, the watches are tested using digital simulation models that are developed in-house, with each model taking 48 hours to calculate.Once these tests have been validated, the Manufacture teams produce a prototype and a first series. These watches will then undergo more than 30 different tests, equivalent to 10 years of ageing. Some of the tests and equipment have been specifically designed by the Maison's specialists.Finally, more than 100 checks are carried out through the manufacturing process of each watch, in addition to random checks during production.",https://www.cartier.com/en-us/quality-and-performance.html,2026-02-27
cartier_003,cartier,Cartier,luxury_watch,France,website_copy,quality_and_performace,technical_validation,modern,"Finally, more than 100 checks are carried out through the manufacturing process of each watch, in addition to random checks during production. To simulate the daily handling that watches undergo over 10 years, thousands of manipulations are carried out: the clasp is opened and closed, the crown is pulled out, turned and pushed back in, the watch is removed and put back on the wrist, the push-pieces are pressed, etc. Other tests are also carried out, reproducing more violent shocks that are perhaps rarer in the watch's life.",https://www.cartier.com/en-us/quality-and-performance.html,2026-02-27
cartier_004,cartier,Cartier,luxury_watch,France,website_copy,quality_and_performace,technical-validation,modern,"A Cartier watch is reliable wherever it is worn. To guarantee this reliability, longer-term tests will prove that the watch is resistant to all conditions, to all types of climate and thermal shocks.Other tests reproduce the conditions associated with sporting activities, with synthetic sweat and UV light simulations: neither the strap nor the dial must change colour. Finally, the watch is placed for several hours in an abrasive environment to ensure that it is not damaged by dust or sand.During each watch's assembly, the water-resistance is checked individually using a highly precise machine that detects the slightest variations in pressure in the case and by placing the watch in a tank of pressurised water under real conditions.",https://www.cartier.com/en-us/quality-and-performance.html,2026-02-27
cartier_005,cartier,Cartier,luxury_watch,France,website_copy,quality_and_performace,technical_innovation,modern,"Cartier watches are set to remain stable throughout the day.Each movement is tested at least twice: first on its own and then when it is fitted into the watch. Each assembled watch is then checked over a period of eight days. In addition to the standard chronometry checks, the watch's stability is monitored by watching the hands' movement.The entire movement cycle is tested to ensure it functions properly in all possible positions, thanks to a robot that simulates the random movements of the wrist.",https://www.cartier.com/en-us/quality-and-performance.html,2026-02-27
cartier_006,cartier,Cartier,luxury_watch,France,website_copy,quality_and_performace,technical_innovation,modern,"Magnetic fields can interfere with the balance of watches with mechanical movements, causing chronometric errors. To counter this, Cartier has developed a patented technology that shields the movement by protecting it from magnetic fields: it consists of a ring made of an innovative material specifically designed for this purpose and is present on all mechanical movements. In addition to classic testing that subjects the watch to standard magnetic fields (60 Gauss), Cartier has developed an exclusive test that tests the watch's resistance to a 1500 Gauss magnet, which corresponds to the strongest magnetic intensity that can be found in everyday life (telephone/handbag).qu",https://www.cartier.com/en-us/quality-and-performance.html,2026-02-27
cartier_007,cartier,Cartier,luxury_watch,France,website_copy,watchmaking_history,heritage_legacy,historical_modern,"The pioneering spirit is what will determine the Cartier brothers' lifelong adventure, from Paris to London, and from New York to the four corners of the world. A journey that Cartier retraces over a story that changed everything. From the Santos de Cartier watch, the first modern watch designed to be worn on the wrist by Louis Cartier in 1904, to the creation of the Tank just over ten years later, with parallel brancards integrated into the case as an extension of the bracelet: it is a double aesthetic and technical revolution.The future was on the way, unstoppable innovation relayed by the Maison's Manufacture. Skeleton or photovoltaic movements, high-performance designs, interchangeable bracelets…
Anything is possible.",https://www.cartier.com/en-us/news.html#/stories/themaison/2303-str-maison-pioneering-spirit,2026-02-27
